Time [s],Value,Parity Error,Framing Error
1.584029084000000,1,,
1.584115960000000,6,,
1.584202838000000,\n,,
1.585028172000000,1,,
1.585115050000000,6,,
1.585201926000000,\n,,
1.586027262000000,1,,
1.586114140000000,6,,
1.586201016000000,\n,,
1.587026352000000,1,,
1.587113228000000,6,,
1.587200106000000,\n,,
1.588025442000000,1,,
1.588112318000000,6,,
1.588199196000000,\n,,
1.589024532000000,1,,
1.589111408000000,6,,
1.589198286000000,\n,,
1.590023622000000,1,,
1.590110498000000,6,,
1.590197376000000,\n,,
1.591022710000000,1,,
1.591109588000000,6,,
1.591196466000000,\n,,
1.592021800000000,1,,
1.592108678000000,6,,
1.592195554000000,\n,,
1.593029578000000,1,,
1.593116456000000,6,,
1.593203332000000,\n,,
1.594028668000000,1,,
1.594115544000000,6,,
1.594202420000000,\n,,
1.595027756000000,1,,
1.595114634000000,6,,
1.595201510000000,\n,,
1.596026848000000,1,,
1.596113724000000,6,,
1.596200600000000,\n,,
1.597025936000000,1,,
1.597112814000000,6,,
1.597199690000000,\n,,
1.598025026000000,1,,
1.598111902000000,6,,
1.598198780000000,\n,,
1.599024118000000,1,,
1.599110992000000,6,,
1.599197870000000,\n,,
1.600023206000000,1,,
1.600110082000000,6,,
1.600196960000000,\n,,
1.601022294000000,1,,
1.601109172000000,6,,
1.601196050000000,\n,,
1.602030072000000,1,,
1.602116950000000,6,,
1.602203826000000,\n,,
1.603029162000000,1,,
1.603116038000000,6,,
1.603202916000000,\n,,
1.604028252000000,1,,
1.604115128000000,6,,
1.604202006000000,\n,,
1.605027342000000,1,,
1.605114220000000,6,,
1.605201096000000,\n,,
1.606026430000000,1,,
1.606113308000000,6,,
1.606200184000000,\n,,
1.607025522000000,1,,
1.607112398000000,6,,
1.607199276000000,\n,,
1.608024610000000,1,,
1.608111486000000,6,,
1.608198364000000,\n,,
1.609023700000000,1,,
1.609110576000000,6,,
1.609197454000000,\n,,
1.610022790000000,1,,
1.610109666000000,6,,
1.610196544000000,\n,,
1.611030566000000,1,,
1.611117444000000,6,,
1.611204322000000,\n,,
1.612029656000000,1,,
1.612116532000000,6,,
1.612203410000000,\n,,
1.613028746000000,1,,
1.613115624000000,6,,
1.613202502000000,\n,,
1.614027836000000,1,,
1.614114712000000,6,,
1.614201590000000,\n,,
1.615026926000000,1,,
1.615113802000000,6,,
1.615200680000000,\n,,
1.616026016000000,1,,
1.616112892000000,6,,
1.616199770000000,\n,,
1.617025106000000,1,,
1.617111982000000,6,,
1.617198858000000,\n,,
1.618024194000000,1,,
1.618111072000000,6,,
1.618197950000000,\n,,
1.619031972000000,1,,
1.619118848000000,6,,
1.619205726000000,\n,,
1.620022374000000,1,,
1.620109250000000,6,,
1.620196128000000,\n,,
1.621030152000000,1,,
1.621117028000000,6,,
1.621203904000000,\n,,
1.622029240000000,1,,
1.622116118000000,6,,
1.622202996000000,\n,,
1.623028330000000,1,,
1.623115208000000,6,,
1.623202086000000,\n,,
1.624027420000000,1,,
1.624114298000000,6,,
1.624201174000000,\n,,
1.625026510000000,1,,
1.625113388000000,6,,
1.625200264000000,\n,,
1.626025600000000,1,,
1.626112476000000,6,,
1.626199352000000,\n,,
1.627024690000000,1,,
1.627111566000000,6,,
1.627198444000000,\n,,
1.628023780000000,1,,
1.628110656000000,6,,
1.628197534000000,\n,,
1.629022868000000,1,,
1.629109746000000,6,,
1.629196622000000,\n,,
1.630021958000000,1,,
1.630108836000000,6,,
1.630195712000000,\n,,
1.631029736000000,1,,
1.631116614000000,6,,
1.631203490000000,\n,,
1.632028824000000,1,,
1.632115702000000,6,,
1.632202580000000,\n,,
1.633027914000000,1,,
1.633114792000000,6,,
1.633201668000000,\n,,
1.634027004000000,1,,
1.634113882000000,6,,
1.634200760000000,\n,,
1.635026096000000,1,,
1.635112972000000,6,,
1.635199850000000,\n,,
1.636025184000000,1,,
1.636112060000000,6,,
1.636198938000000,\n,,
1.637024274000000,1,,
1.637111150000000,6,,
1.637198028000000,\n,,
1.638023364000000,1,,
1.638110240000000,6,,
1.638197118000000,\n,,
1.639031140000000,1,,
1.639118018000000,6,,
1.639204896000000,\n,,
1.640030230000000,1,,
1.640117108000000,6,,
1.640203984000000,\n,,
1.641029320000000,1,,
1.641116196000000,6,,
1.641203074000000,\n,,
1.642028410000000,1,,
1.642115288000000,6,,
1.642202164000000,\n,,
1.643027500000000,1,,
1.643114376000000,6,,
1.643201254000000,\n,,
1.644026588000000,1,,
1.644113466000000,6,,
1.644200344000000,\n,,
1.645025678000000,1,,
1.645112556000000,6,,
1.645199434000000,\n,,
1.646024768000000,1,,
1.646111644000000,6,,
1.646198522000000,\n,,
1.647032546000000,1,,
1.647119422000000,6,,
1.647206300000000,\n,,
1.648022948000000,1,,
1.648109824000000,6,,
1.648196702000000,\n,,
1.649022038000000,1,,
1.649108914000000,6,,
1.649195792000000,\n,,
1.650029816000000,1,,
1.650116692000000,6,,
1.650203568000000,\n,,
1.651028906000000,1,,
1.651115782000000,6,,
1.651202658000000,\n,,
1.652027994000000,1,,
1.652114870000000,6,,
1.652201748000000,\n,,
1.653027084000000,1,,
1.653113960000000,6,,
1.653200838000000,\n,,
1.654026174000000,1,,
1.654113050000000,6,,
1.654199926000000,\n,,
1.655025262000000,1,,
1.655112140000000,6,,
